"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOC5PUS","197405","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197406","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197407","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197408","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197409","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197410","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197411","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197412","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197413","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197501","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197502","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197503","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197504","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197505","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197506","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197507","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197508","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197509","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197510","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197511","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197512","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197513","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197601","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197602","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197603","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197604","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197605","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197606","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197607","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197608","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197609","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197610","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197611","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197612","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197613","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197701","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197702","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197703","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197704","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197705","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197706","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197707","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197708","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197709","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197710","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197711","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197712","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197713","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197801","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197802","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197803","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197804","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197805","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197806","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197807","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197808","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197809","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197810","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197811","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197812","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197813","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197901","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197902","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197903","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197904","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197905","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197906","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197907","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197908","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197909","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197910","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197911","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197912","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","197913","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198001","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198002","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198003","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198004","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198005","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198006","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198007","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198008","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198009","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198010","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198011","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198012","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198013","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198101","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198102","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198103","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198104","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198105","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198106","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198107","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198108","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198109","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198110","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198111","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198112","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198113","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198201","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198202","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198203","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198204","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198205","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198206","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198207","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198208","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198209","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198210","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198211","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198212","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198213","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198301","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198302","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198303","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198304","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198305","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198306","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198307","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198308","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198309","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198310","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198311","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198312","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198313","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198401","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198402","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198403","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198404","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198405","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198406","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198407","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198408","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198409","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198410","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198411","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198412","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198413","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198501","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198502","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198503","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198504","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198505","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198506","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198507","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198508","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198509","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198510","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198511","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198512","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198513","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198601","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198602","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198603","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198604","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198605","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198606","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198607","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198608","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198609","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198610","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198611","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198612","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198613","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198701","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198702","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198703","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198704","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198705","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198706","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198707","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198708","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198709","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198710","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198711","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198712","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198713","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198801","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198802","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198803","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198804","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198805","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198806","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198807","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198808","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198809","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198810","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198811","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198812","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198813","Not Available","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198901","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198902","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198903","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198904","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198905","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198906","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198907","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198908","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198909","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198910","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198911","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198912","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","198913","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199001","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199002","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199003","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199004","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199005","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199006","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199007","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199008","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199009","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199010","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199011","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199012","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199013","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199101","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199102","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199103","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199104","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199105","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199106","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199107","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199108","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199109","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199110","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199111","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199112","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199113","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199201","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199202","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199203","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199204","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199205","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199206","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199207","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199208","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
"SOC5PUS","199209","No Data Reported","5","Utility-Scale Solar Electricity Net Generation: Commercial Sector","Million Kilowatthours"
