"Series Key",EBA.SE-ALL.D.H,"Series Key",EBA.TVA-ALL.D.H
"Series Name","Demand for Southeast (region), hourly - UTC time","Series Name","Demand for Tennessee Valley Authority (TVA), hourly - UTC time"
Units,megawatthours,Units,megawatthours
Frequency,H,Frequency,H
"Start Date",20150701T06Z,"Start Date",20150701T06Z
"End Date",20211012T11Z,"End Date",20211012T11Z
Source,,Source,

20180501T09Z,18792,20180416T09Z,15675
20180501T08Z,18555,20180416T08Z,15313
20180501T07Z,18745,20180416T07Z,15288
20180501T06Z,19140,20180416T06Z,15288
20180501T05Z,19813,20180416T05Z,15592
20180501T04Z,21639,20180416T04Z,16264
20180501T03Z,23989,20180416T03Z,17100
20180501T02Z,25937,20180416T02Z,17662
20180501T01Z,26336,20180416T01Z,17615
20180501T00Z,26314,20180416T00Z,16920
20180430T23Z,26627,20180415T23Z,16607
20180430T22Z,26500,20180415T22Z,16216
20180430T21Z,25977,20180415T21Z,15826
20180430T20Z,25271,20180415T20Z,15694
20180430T19Z,24694,20180415T19Z,15525
20180430T18Z,24242,20180415T18Z,15485
20180430T17Z,23926,20180415T17Z,15368
20180430T16Z,23648,20180415T16Z,15201
20180430T15Z,23581,20180415T15Z,15143
20180430T14Z,23501,20180415T14Z,14748
20180430T13Z,23536,20180415T13Z,13723
20180430T12Z,23192,20180415T12Z,12817
20180430T11Z,21682,20180415T11Z,12354
20180430T10Z,19681,20180415T10Z,11948
20180430T09Z,18280,20180415T09Z,11937
20180430T08Z,17868,20180415T08Z,11965
20180430T07Z,17922,20180415T07Z,12160
20180430T06Z,18252,20180415T06Z,12493
20180430T05Z,19098,20180415T05Z,13185
20180430T04Z,20321,20180415T04Z,14037
20180430T03Z,22376,20180415T03Z,14980
20180430T02Z,23921,20180415T02Z,15559
20180430T01Z,24113,20180415T01Z,15780
20180430T00Z,23912,20180415T00Z,15647
20180429T23Z,24200,20180414T23Z,15632
20180429T22Z,24022,20180414T22Z,15653
20180429T21Z,23589,20180414T21Z,15520
20180429T20Z,22831,20180414T20Z,15517
20180429T19Z,22420,20180414T19Z,15744
20180429T18Z,21905,20180414T18Z,15821
20180429T17Z,21408,20180414T17Z,15517
20180429T16Z,20953,20180414T16Z,15450
20180429T15Z,20719,20180414T15Z,15201
20180429T14Z,20600,20180414T14Z,14559
20180429T13Z,19445,20180414T13Z,13732
20180429T12Z,18281,20180414T12Z,13257
20180429T11Z,17773,20180414T11Z,12903
20180429T10Z,17369,20180414T10Z,12504
20180429T09Z,17159,20180414T09Z,12332
20180429T08Z,17330,20180414T08Z,12545
20180429T07Z,17754,20180414T07Z,13048
20180429T06Z,18337,20180414T06Z,13505
20180429T05Z,19230,20180414T05Z,14231
20180429T04Z,20664,20180414T04Z,15300
20180429T03Z,22261,20180414T03Z,16489
20180429T02Z,23506,20180414T02Z,17349
20180429T01Z,23812,20180414T01Z,17336
20180429T00Z,24025,20180414T00Z,17156
20180428T23Z,24558,20180413T23Z,17470
20180428T22Z,24591,20180413T22Z,17444
20180428T21Z,24245,20180413T21Z,17291
20180428T20Z,23618,20180413T20Z,17141
20180428T19Z,22985,20180413T19Z,16879
20180428T18Z,22503,20180413T18Z,16623
20180428T17Z,22304,20180413T17Z,16429
20180428T16Z,22116,20180413T16Z,16327
20180428T15Z,21944,20180413T15Z,16159
20180428T14Z,21610,20180413T14Z,15961
20180428T13Z,20827,20180413T13Z,15768
20180428T12Z,19678,20180413T12Z,15574
20180428T11Z,19005,20180413T11Z,14385
20180428T10Z,18301,20180413T10Z,13246
20180428T09Z,17963,20180413T09Z,12814
20180428T08Z,17971,20180413T08Z,12667
20180428T07Z,18111,20180413T07Z,12751
20180428T06Z,18770,20180413T06Z,13246
20180428T05Z,19515,20180413T05Z,13972
20180428T04Z,20956,20180413T04Z,15233
20180428T03Z,22565,20180413T03Z,16562
20180428T02Z,23712,20180413T02Z,17412
20180428T01Z,23772,20180413T01Z,17222
20180428T00Z,23575,20180413T00Z,16749
20180427T23Z,24072,20180412T23Z,16754
20180427T22Z,24373,20180412T22Z,16656
20180427T21Z,24241,20180412T21Z,16482
20180427T20Z,24010,20180412T20Z,16283
20180427T19Z,23909,20180412T19Z,16141
20180427T18Z,23772,20180412T18Z,16125
20180427T17Z,23617,20180412T17Z,16022
20180427T16Z,23693,20180412T16Z,16167
20180427T15Z,23722,20180412T15Z,16366
20180427T14Z,23513,20180412T14Z,16667
20180427T13Z,23206,20180412T13Z,17150
20180427T12Z,22936,20180412T12Z,17248
20180427T11Z,21699,20180412T11Z,15971
20180427T10Z,19884,20180412T10Z,14348
20180427T09Z,19107,20180412T09Z,13617
20180427T08Z,18939,20180412T08Z,13461
20180427T07Z,19129,20180412T07Z,13491
20180427T06Z,19561,20180412T06Z,13701
20180427T05Z,20109,20180412T05Z,14209
20180427T04Z,21566,20180412T04Z,14956
20180427T03Z,23489,20180412T03Z,16046
20180427T02Z,24994,20180412T02Z,16864
20180427T01Z,25131,20180412T01Z,16632
20180427T00Z,24636,20180412T00Z,15844
20180426T23Z,24727,20180411T23Z,15799
20180426T22Z,24767,20180411T22Z,15703
20180426T21Z,24689,20180411T21Z,15575
20180426T20Z,24566,20180411T20Z,15611
20180426T19Z,24678,20180411T19Z,15718
20180426T18Z,24497,20180411T18Z,15951
20180426T17Z,24309,20180411T17Z,16359
20180426T16Z,24166,20180411T16Z,16884
20180426T15Z,23937,20180411T15Z,17528
20180426T14Z,23685,20180411T14Z,18452
20180426T13Z,23321,20180411T13Z,19480
20180426T12Z,23096,20180411T12Z,19834
20180426T11Z,21666,20180411T11Z,18365
20180426T10Z,19671,20180411T10Z,16701
20180426T09Z,18589,20180411T09Z,15840
20180426T08Z,18419,20180411T08Z,15349
20180426T07Z,18631,20180411T07Z,15142
20180426T06Z,19104,20180411T06Z,15116
20180426T05Z,20081,20180411T05Z,15290
20180426T04Z,21393,20180411T04Z,16005
20180426T03Z,23405,20180411T03Z,16937
20180426T02Z,25085,20180411T02Z,17577
20180426T01Z,25381,20180411T01Z,17143
20180426T00Z,25073,20180411T00Z,16177
20180425T23Z,25209,20180410T23Z,15851
20180425T22Z,25293,20180410T22Z,15788
20180425T21Z,25096,20180410T21Z,15777
20180425T20Z,24824,20180410T20Z,15799
20180425T19Z,24565,20180410T19Z,16052
20180425T18Z,24255,20180410T18Z,16293
20180425T17Z,23888,20180410T17Z,16597
20180425T16Z,23757,20180410T16Z,16914
20180425T15Z,23971,20180410T15Z,17446
20180425T14Z,23692,20180410T14Z,18160
20180425T13Z,23177,20180410T13Z,18945
20180425T12Z,22819,20180410T12Z,19014
20180425T11Z,21756,20180410T11Z,17416
20180425T10Z,19669,20180410T10Z,15791
20180425T09Z,18621,20180410T09Z,14959
20180425T08Z,18388,20180410T08Z,14654
20180425T07Z,18632,20180410T07Z,14630
20180425T06Z,19119,20180410T06Z,14651
20180425T05Z,19629,20180410T05Z,15019
20180425T04Z,20952,20180410T04Z,15646
20180425T03Z,22820,20180410T03Z,16708
20180425T02Z,24579,20180410T02Z,17425
20180425T01Z,24717,20180410T01Z,17145
20180425T00Z,24003,20180410T00Z,16184
20180424T23Z,23863,20180409T23Z,16046
20180424T22Z,23902,20180409T22Z,16001
20180424T21Z,23724,20180409T21Z,16063
20180424T20Z,23635,20180409T20Z,16209
20180424T19Z,23493,20180409T19Z,16588
20180424T18Z,23217,20180409T18Z,16975
20180424T17Z,23007,20180409T17Z,17234
20180424T16Z,18179,20180409T16Z,17355
20180424T15Z,17750,20180409T15Z,17907
20180424T14Z,17503,20180409T14Z,18338
20180424T13Z,17270,20180409T13Z,19271
20180424T12Z,17179,20180409T12Z,19077
20180424T11Z,16076,20180409T11Z,17535
20180424T10Z,14168,20180409T10Z,16106
20180424T09Z,13386,20180409T09Z,15314
20180424T08Z,13110,20180409T08Z,15075
20180424T07Z,13292,20180409T07Z,14987
20180424T06Z,13964,20180409T06Z,15277
20180424T05Z,20265,20180409T05Z,15735
20180424T04Z,21563,20180409T04Z,16488
20180424T03Z,23551,20180409T03Z,17428
20180424T02Z,25296,20180409T02Z,17989
20180424T01Z,25719,20180409T01Z,17903
20180424T00Z,25258,20180409T00Z,17078
20180423T23Z,25394,20180408T23Z,16586
20180423T22Z,25463,20180408T22Z,16229
20180423T21Z,25310,20180408T21Z,15923
20180423T20Z,25175,20180408T20Z,16018
20180423T19Z,25056,20180408T19Z,16355
20180423T18Z,24838,20180408T18Z,16805
20180423T17Z,24680,20180408T17Z,17306
20180423T16Z,24534,20180408T16Z,18036
20180423T15Z,24113,20180408T15Z,19057
20180423T14Z,23623,20180408T14Z,20005
20180423T13Z,23155,20180408T13Z,20334
20180423T12Z,22780,20180408T12Z,19853
20180423T11Z,21323,20180408T11Z,19301
20180423T10Z,19427,20180408T10Z,18756
20180423T09Z,18466,20180408T09Z,18367
20180423T08Z,18153,20180408T08Z,18239
20180423T07Z,18284,20180408T07Z,18104
20180423T06Z,18679,20180408T06Z,18103
20180423T05Z,19324,20180408T05Z,18451
20180423T04Z,20492,20180408T04Z,18976
20180423T03Z,22177,20180408T03Z,19519
20180423T02Z,23436,20180408T02Z,19852
20180423T01Z,23903,20180408T01Z,19769
20180423T00Z,23261,20180408T00Z,19138
20180422T23Z,23043,20180407T23Z,18968
20180422T22Z,22659,20180407T22Z,18885
20180422T21Z,22395,20180407T21Z,18891
20180422T20Z,22178,20180407T20Z,18831
20180422T19Z,22113,20180407T19Z,19067
20180422T18Z,22078,20180407T18Z,19304
20180422T17Z,21842,20180407T17Z,19497
20180422T16Z,21585,20180407T16Z,19477
20180422T15Z,21192,20180407T15Z,19048
20180422T14Z,20477,20180407T14Z,18279
20180422T13Z,19346,20180407T13Z,17223
20180422T12Z,18538,20180407T12Z,16318
20180422T11Z,17928,20180407T11Z,15345
20180422T10Z,17727,20180407T10Z,14755
20180422T09Z,17623,20180407T09Z,14335
20180422T08Z,17805,20180407T08Z,14237
20180422T07Z,18113,20180407T07Z,14272
20180422T06Z,18716,20180407T06Z,14556
20180422T05Z,20027,20180407T05Z,14997
20180422T04Z,20575,20180407T04Z,15637
20180422T03Z,21910,20180407T03Z,16386
20180422T02Z,22929,20180407T02Z,17019
20180422T01Z,22978,20180407T01Z,17160
20180422T00Z,22378,20180407T00Z,16852
20180421T23Z,22489,20180406T23Z,16546
20180421T22Z,22447,20180406T22Z,16583
20180421T21Z,22337,20180406T21Z,16262
20180421T20Z,22050,20180406T20Z,16258
20180421T19Z,21877,20180406T19Z,16317
20180421T18Z,21834,20180406T18Z,16747
20180421T17Z,21914,20180406T17Z,17043
20180421T16Z,22211,20180406T16Z,17399
20180421T15Z,22434,20180406T15Z,17777
20180421T14Z,22503,20180406T14Z,17832
20180421T13Z,22018,20180406T13Z,18015
20180421T12Z,21180,20180406T12Z,18102
20180421T11Z,20825,20180406T11Z,16882
20180421T10Z,19928,20180406T10Z,15597
20180421T09Z,19285,20180406T09Z,15002
20180421T08Z,19232,20180406T08Z,14694
20180421T07Z,19627,20180406T07Z,14759
20180421T06Z,20063,20180406T06Z,15066
20180421T05Z,20439,20180406T05Z,15094
20180421T04Z,21434,20180406T04Z,15857
20180421T03Z,22415,20180406T03Z,16708
20180421T02Z,23305,20180406T02Z,17132
20180421T01Z,23313,20180406T01Z,16878
20180421T00Z,22801,20180406T00Z,15871
20180420T23Z,23179,20180405T23Z,15593
20180420T22Z,23360,20180405T22Z,15572
20180420T21Z,23295,20180405T21Z,15671
20180420T20Z,23234,20180405T20Z,15863
20180420T19Z,23265,20180405T19Z,16236
20180420T18Z,23398,20180405T18Z,16692
20180420T17Z,23671,20180405T17Z,17216
20180420T16Z,24144,20180405T16Z,17938
20180420T15Z,24643,20180405T15Z,18788
20180420T14Z,24948,20180405T14Z,19641
20180420T13Z,25118,20180405T13Z,20660
20180420T12Z,24920,20180405T12Z,20795
20180420T11Z,23173,20180405T11Z,19191
20180420T10Z,20969,20180405T10Z,17452
20180420T09Z,20030,20180405T09Z,16602
20180420T08Z,19696,20180405T08Z,16080
20180420T07Z,19754,20180405T07Z,15849
20180420T06Z,20160,20180405T06Z,15824
20180420T05Z,20932,20180405T05Z,16118
20180420T04Z,21953,20180405T04Z,16683
20180420T03Z,23652,20180405T03Z,17453
20180420T02Z,25346,20180405T02Z,17972
20180420T01Z,25585,20180405T01Z,17495
20180420T00Z,25063,20180405T00Z,16245
20180419T23Z,25498,20180404T23Z,15781
20180419T22Z,25918,20180404T22Z,15595
20180419T21Z,26007,20180404T21Z,15510
20180419T20Z,25871,20180404T20Z,15671
20180419T19Z,25627,20180404T19Z,15784
20180419T18Z,25238,20180404T18Z,16162
20180419T17Z,24798,20180404T17Z,16401
20180419T16Z,24546,20180404T16Z,16728
20180419T15Z,24123,20180404T15Z,16849
20180419T14Z,23672,20180404T14Z,16816
20180419T13Z,23268,20180404T13Z,16643
20180419T12Z,22900,20180404T12Z,15999
20180419T11Z,21625,20180404T11Z,14300
20180419T10Z,20057,20180404T10Z,13087
20180419T09Z,19268,20180404T09Z,12530
20180419T08Z,19591,20180404T08Z,12496
20180419T07Z,19951,20180404T07Z,12669
20180419T06Z,20614,20180404T06Z,13073
20180419T05Z,21405,20180404T05Z,13872
20180419T04Z,22859,20180404T04Z,15117
20180419T03Z,25048,20180404T03Z,16383
20180419T02Z,26963,20180404T02Z,17503
20180419T01Z,27329,20180404T01Z,17809
20180419T00Z,27090,20180404T00Z,17082
20180418T23Z,27456,20180403T23Z,17075
20180418T22Z,27439,20180403T22Z,16870
20180418T21Z,26876,20180403T21Z,16802
20180418T20Z,26182,20180403T20Z,16535
20180418T19Z,25457,20180403T19Z,16509
20180418T18Z,24818,20180403T18Z,16235
20180418T17Z,24250,20180403T17Z,16239
20180418T16Z,23866,20180403T16Z,16272
20180418T15Z,23765,20180403T15Z,16164
20180418T14Z,23595,20180403T14Z,16187
20180418T13Z,23607,20180403T13Z,16125
20180418T12Z,23480,20180403T12Z,15895
20180418T11Z,22091,20180403T11Z,14691
20180418T10Z,20324,20180403T10Z,13423
20180418T09Z,19301,20180403T09Z,12971
20180418T08Z,18966,20180403T08Z,12841
20180418T07Z,19145,20180403T07Z,12970
20180418T06Z,19657,20180403T06Z,13377
20180418T05Z,20462,20180403T05Z,14119
20180418T04Z,21711,20180403T04Z,15028
20180418T03Z,23440,20180403T03Z,16227
20180418T02Z,25113,20180403T02Z,16982
20180418T01Z,25284,20180403T01Z,17148
20180418T00Z,24340,20180403T00Z,16635
20180417T23Z,24235,20180402T23Z,16421
20180417T22Z,24213,20180402T22Z,16378
20180417T21Z,24220,20180402T21Z,16171
20180417T20Z,24082,20180402T20Z,16160
20180417T19Z,23797,20180402T19Z,16374
20180417T18Z,23923,20180402T18Z,16575
20180417T17Z,24382,20180402T17Z,16669
20180417T16Z,25087,20180402T16Z,16778
20180417T15Z,25894,20180402T15Z,16658
20180417T14Z,26969,20180402T14Z,16526
20180417T13Z,28200,20180402T13Z,16328
20180417T12Z,28886,20180402T12Z,15784
20180417T11Z,27263,20180402T11Z,14342
20180417T10Z,24528,20180402T10Z,13018
20180417T09Z,23626,20180402T09Z,12334
20180417T08Z,22877,20180402T08Z,11970
20180417T07Z,22247,20180402T07Z,12092
20180417T06Z,22292,20180402T06Z,12319
20180417T05Z,23002,20180402T05Z,12722
20180417T04Z,23487,20180402T04Z,13572
20180417T03Z,25119,20180402T03Z,14380
20180417T02Z,26534,20180402T02Z,14916
20180417T01Z,26371,20180402T01Z,14841
20180417T00Z,24805,20180402T00Z,14048
20180416T23Z,24223,20180401T23Z,13781
20180416T22Z,23887,20180401T22Z,13580
20180416T21Z,24055,20180401T21Z,13530
20180416T20Z,24346,20180401T20Z,13465
20180416T19Z,24986,20180401T19Z,13619
20180416T18Z,25803,20180401T18Z,13899
20180416T17Z,26369,20180401T17Z,14042
20180416T16Z,26955,20180401T16Z,14155
20180416T15Z,27097,20180401T15Z,14600
20180416T14Z,27402,20180401T14Z,14732
20180416T13Z,27518,20180401T13Z,14267
20180416T12Z,27132,20180401T12Z,13571
20180416T11Z,25061,20180401T11Z,13001
20180416T10Z,22401,20180401T10Z,12490
20180416T09Z,20969,20180401T09Z,12166
20180416T08Z,20535,20180401T08Z,12209
20180416T07Z,20350,20180401T07Z,12400
20180416T06Z,20456,20180401T06Z,12693
20180416T05Z,20493,20180401T05Z,13231
20180416T04Z,21406,20180401T04Z,13915
20180416T03Z,22820,20180401T03Z,14573
20180416T02Z,23986,20180401T02Z,14952
20180416T01Z,24126,20180401T01Z,14920
20180416T00Z,23103,20180401T00Z,14158
20180415T23Z,22591,20180331T23Z,14104
20180415T22Z,22258,20180331T22Z,13904
20180415T21Z,22071,20180331T21Z,13722
20180415T20Z,22041,20180331T20Z,13822
20180415T19Z,22114,20180331T19Z,13895
20180415T18Z,22280,20180331T18Z,14329
20180415T17Z,22306,20180331T17Z,14929
20180415T16Z,22176,20180331T16Z,15458
20180415T15Z,21843,20180331T15Z,16106
20180415T14Z,21197,20180331T14Z,16808
20180415T13Z,20079,20180331T13Z,17035
20180415T12Z,19397,20180331T12Z,16541
20180415T11Z,19254,20180331T11Z,15725
20180415T10Z,18949,20180331T10Z,15014
20180415T09Z,19089,20180331T09Z,14518
20180415T08Z,19499,20180331T08Z,14243
20180415T07Z,20005,20180331T07Z,14222
20180415T06Z,20601,20180331T06Z,14249
20180415T05Z,20988,20180331T05Z,14513
20180415T04Z,22516,20180331T04Z,15075
20180415T03Z,24078,20180331T03Z,15559
20180415T02Z,25423,20180331T02Z,15950
20180415T01Z,25979,20180331T01Z,15589
20180415T00Z,25611,20180331T00Z,14844
20180414T23Z,25993,20180330T23Z,14654
20180414T22Z,26163,20180330T22Z,14615
20180414T21Z,26268,20180330T21Z,14725
20180414T20Z,26149,20180330T20Z,14832
20180414T19Z,25893,20180330T19Z,15095
20180414T18Z,25542,20180330T18Z,15342
20180414T17Z,25105,20180330T17Z,15659
20180414T16Z,24431,20180330T16Z,15916
20180414T15Z,23542,20180330T15Z,15947
20180414T14Z,22385,20180330T14Z,15759
20180414T13Z,21344,20180330T13Z,15204
20180414T12Z,20622,20180330T12Z,14681
20180414T11Z,20375,20180330T11Z,13759
20180414T10Z,19723,20180330T10Z,12865
20180414T09Z,19515,20180330T09Z,12614
20180414T08Z,19742,20180330T08Z,12646
20180414T07Z,20151,20180330T07Z,12771
20180414T06Z,21064,20180330T06Z,13103
20180414T05Z,21738,20180330T05Z,13760
20180414T04Z,22894,20180330T04Z,14599
20180414T03Z,24521,20180330T03Z,15564
20180414T02Z,25822,20180330T02Z,16214
20180414T01Z,26191,20180330T01Z,16329
20180414T00Z,25903,20180330T00Z,15964
20180413T23Z,26519,20180329T23Z,15935
20180413T22Z,26830,20180329T22Z,15997
20180413T21Z,26648,20180329T21Z,15948
20180413T20Z,26253,20180329T20Z,16079
20180413T19Z,25760,20180329T19Z,16165
20180413T18Z,25317,20180329T18Z,16342
20180413T17Z,24843,20180329T17Z,16330
20180413T16Z,24560,20180329T16Z,16314
20180413T15Z,24278,20180329T15Z,16150
20180413T14Z,23928,20180329T14Z,15826
20180413T13Z,23828,20180329T13Z,15707
20180413T12Z,23529,20180329T12Z,15346
20180413T11Z,22093,20180329T11Z,14077
20180413T10Z,20265,20180329T10Z,12934
20180413T09Z,19236,20180329T09Z,12468
20180413T08Z,19306,20180329T08Z,12483
20180413T07Z,19535,20180329T07Z,12761
20180413T06Z,20133,20180329T06Z,13217
20180413T05Z,20678,20180329T05Z,13660
20180413T04Z,21845,20180329T04Z,14698
20180413T03Z,23779,20180329T03Z,15877
20180413T02Z,25128,20180329T02Z,16616
20180413T01Z,25589,20180329T01Z,16813
20180413T00Z,24856,20180329T00Z,16238
20180412T23Z,25004,20180328T23Z,15982
20180412T22Z,25189,20180328T22Z,15830
20180412T21Z,24022,20180328T21Z,15709
20180412T20Z,23572,20180328T20Z,15766
20180412T19Z,23286,20180328T19Z,15845
20180412T18Z,23168,20180328T18Z,15941
20180412T17Z,23097,20180328T17Z,16028
20180412T16Z,23121,20180328T16Z,16109
20180412T15Z,23309,20180328T15Z,16056
20180412T14Z,23920,20180328T14Z,15982
20180412T13Z,24552,20180328T13Z,15879
20180412T12Z,24910,20180328T12Z,15732
20180412T11Z,23382,20180328T11Z,14574
20180412T10Z,20948,20180328T10Z,13405
20180412T09Z,20117,20180328T09Z,12912
20180412T08Z,19724,20180328T08Z,13062
20180412T07Z,19590,20180328T07Z,13150
20180412T06Z,19948,20180328T06Z,13504
20180412T05Z,21153,20180328T05Z,14063
20180412T04Z,21861,20180328T04Z,14943
20180412T03Z,23578,20180328T03Z,16183
20180412T02Z,25216,20180328T02Z,16973
20180412T01Z,25559,20180328T01Z,17119
20180412T00Z,24575,20180328T00Z,16231
20180411T23Z,24594,20180327T23Z,16059
20180411T22Z,24635,20180327T22Z,15942
20180411T21Z,24888,20180327T21Z,15955
20180411T20Z,24796,20180327T20Z,16134
20180411T19Z,24688,20180327T19Z,16374
20180411T18Z,24422,20180327T18Z,16637
20180411T17Z,24149,20180327T17Z,16945
20180411T16Z,24548,20180327T16Z,17317
20180411T15Z,25030,20180327T15Z,17516
20180411T14Z,25542,20180327T14Z,17590
20180411T13Z,26109,20180327T13Z,17859
20180411T12Z,26196,20180327T12Z,17577
20180411T11Z,24553,20180327T11Z,16219
20180411T10Z,22407,20180327T10Z,14902
20180411T09Z,20934,20180327T09Z,14351
20180411T08Z,20764,20180327T08Z,14215
20180411T07Z,20626,20180327T07Z,14344
20180411T06Z,20810,20180327T06Z,14543
20180411T05Z,21106,20180327T05Z,15133
20180411T04Z,22490,20180327T04Z,15969
20180411T03Z,23892,20180327T03Z,17035
20180411T02Z,25506,20180327T02Z,17802
20180411T01Z,25674,20180327T01Z,18044
20180411T00Z,24680,20180327T00Z,17370
20180410T23Z,24630,20180326T23Z,16942
20180410T22Z,24748,20180326T22Z,16589
20180410T21Z,24667,20180326T21Z,16570
20180410T20Z,24543,20180326T20Z,16631
20180410T19Z,24527,20180326T19Z,16725
20180410T18Z,24556,20180326T18Z,17038
20180410T17Z,24546,20180326T17Z,17285
20180410T16Z,24749,20180326T16Z,17485
20180410T15Z,25004,20180326T15Z,17713
20180410T14Z,25156,20180326T14Z,17938
20180410T13Z,25115,20180326T13Z,17835
20180410T12Z,25188,20180326T12Z,17640
20180410T11Z,23754,20180326T11Z,16200
20180410T10Z,22321,20180326T10Z,14792
20180410T09Z,21203,20180326T09Z,14051
20180410T08Z,20919,20180326T08Z,13846
20180410T07Z,21033,20180326T07Z,13856
20180410T06Z,21270,20180326T06Z,13930
20180410T05Z,21752,20180326T05Z,14395
20180410T04Z,22845,20180326T04Z,15163
20180410T03Z,24369,20180326T03Z,15981
20180410T02Z,25868,20180326T02Z,16539
20180410T01Z,26227,20180326T01Z,16597
20180410T00Z,25081,20180326T00Z,15698
20180409T23Z,24650,20180325T23Z,15387
20180409T22Z,24629,20180325T22Z,15119
20180409T21Z,24491,20180325T21Z,14949
20180409T20Z,24690,20180325T20Z,15013
20180409T19Z,24844,20180325T19Z,15290
20180409T18Z,25157,20180325T18Z,15461
20180409T17Z,25323,20180325T17Z,15620
20180409T16Z,25528,20180325T16Z,15806
20180409T15Z,25553,20180325T15Z,16055
20180409T14Z,25419,20180325T14Z,15934
20180409T13Z,25323,20180325T13Z,15261
20180409T12Z,25383,20180325T12Z,14371
20180409T11Z,23691,20180325T11Z,13723
20180409T10Z,21319,20180325T10Z,13433
20180409T09Z,20391,20180325T09Z,13349
20180409T08Z,20318,20180325T08Z,13271
20180409T07Z,20003,20180325T07Z,13479
20180409T06Z,20265,20180325T06Z,13753
20180409T05Z,20986,20180325T05Z,14269
20180409T04Z,22253,20180325T04Z,15144
20180409T03Z,23475,20180325T03Z,15787
20180409T02Z,24663,20180325T02Z,16215
20180409T01Z,24777,20180325T01Z,16530
20180409T00Z,23401,20180325T00Z,16253
20180408T23Z,22716,20180324T23Z,16025
20180408T22Z,22316,20180324T22Z,15882
20180408T21Z,22104,20180324T21Z,15877
20180408T20Z,22253,20180324T20Z,15886
20180408T19Z,22766,20180324T19Z,16176
20180408T18Z,23343,20180324T18Z,16463
20180408T17Z,23913,20180324T17Z,16702
20180408T16Z,24592,20180324T16Z,16995
20180408T15Z,25162,20180324T15Z,16939
20180408T14Z,25002,20180324T14Z,16711
20180408T13Z,23948,20180324T13Z,16017
20180408T12Z,22881,20180324T12Z,15454
20180408T11Z,22127,20180324T11Z,14906
20180408T10Z,21554,20180324T10Z,14448
20180408T09Z,21200,20180324T09Z,14226
20180408T08Z,20950,20180324T08Z,14204
20180408T07Z,21003,20180324T07Z,14260
20180408T06Z,21030,20180324T06Z,14608
20180408T05Z,21404,20180324T05Z,14974
20180408T04Z,22469,20180324T04Z,15686
